time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-27 00:00:00+00:00,,,10.0,6.0
2026-01-28 00:00:00+00:00,,,4.0,3.0
2026-01-29 00:00:00+00:00,,,3.0,2.0
2026-01-30 00:00:00+00:00,,,2.0,2.0
2026-01-31 00:00:00+00:00,,,0.0,0.0
2026-02-01 00:00:00+00:00,,,2.0,1.0
2026-02-02 00:00:00+00:00,31.0,12.0,1.0,1.0
2026-02-03 00:00:00+00:00,15.0,7.0,0.0,0.0
2026-02-04 00:00:00+00:00,31.0,14.0,16.0,2.0
2026-02-05 00:00:00+00:00,212.0,37.0,61.0,1.0
2026-02-06 00:00:00+00:00,65.0,25.0,3.0,1.0
2026-02-07 00:00:00+00:00,18.0,8.0,0.0,0.0
2026-02-08 00:00:00+00:00,21.0,11.0,0.0,0.0
2026-02-09 00:00:00+00:00,67.0,25.0,27.0,4.0
2026-02-10 00:00:00+00:00,42.0,20.0,,
2026-02-11 00:00:00+00:00,11.0,5.0,,
2026-02-12 00:00:00+00:00,40.0,16.0,,
2026-02-13 00:00:00+00:00,57.0,19.0,,
2026-02-14 00:00:00+00:00,54.0,27.0,,
2026-02-15 00:00:00+00:00,18.0,9.0,,
