time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-09 00:00:00+00:00,21,8,0,0
2026-03-10 00:00:00+00:00,9,5,0,0
2026-03-11 00:00:00+00:00,22,10,0,0
2026-03-12 00:00:00+00:00,17,9,15,1
2026-03-13 00:00:00+00:00,22,10,0,0
2026-03-14 00:00:00+00:00,27,13,0,0
2026-03-15 00:00:00+00:00,17,10,0,0
2026-03-16 00:00:00+00:00,14,8,0,0
2026-03-17 00:00:00+00:00,3,3,5,1
2026-03-18 00:00:00+00:00,15,6,0,0
2026-03-19 00:00:00+00:00,18,6,0,0
2026-03-20 00:00:00+00:00,17,7,1,1
2026-03-21 00:00:00+00:00,11,5,0,0
2026-03-22 00:00:00+00:00,13,7,1,1
