time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-13 00:00:00+00:00,57,19,2,1
2026-02-14 00:00:00+00:00,54,27,1,1
2026-02-15 00:00:00+00:00,18,9,0,0
2026-02-16 00:00:00+00:00,31,13,0,0
2026-02-17 00:00:00+00:00,14,8,0,0
2026-02-18 00:00:00+00:00,14,7,0,0
2026-02-19 00:00:00+00:00,24,12,1,1
2026-02-20 00:00:00+00:00,36,17,0,0
2026-02-21 00:00:00+00:00,95,26,1,1
2026-02-22 00:00:00+00:00,57,21,0,0
2026-02-23 00:00:00+00:00,17,12,1,1
2026-02-24 00:00:00+00:00,3,3,0,0
2026-02-25 00:00:00+00:00,22,11,0,0
2026-02-26 00:00:00+00:00,181,51,54,1
